x,y
213.827,273.325
213.749,273.391
213.617,273.433
213.467,273.667
213.509,273.780
213.623,273.936
213.689,274.026
213.695,274.092
213.587,274.158
213.359,274.248
213.257,274.380
213.185,274.500
213.107,274.644
213.083,274.961
213.053,275.195
213.023,275.309
212.844,275.423
212.418,275.387
212.376,275.615
212.388,275.950
212.298,276.190
212.172,276.418
211.807,277.227
211.591,277.551
211.075,277.815
210.476,277.886
210.020,277.886
209.469,277.551
208.929,277.910
208.618,278.342
208.186,278.678
207.479,278.977
206.951,279.289
205.800,279.972
205.213,280.248
204.506,280.344
203.822,280.344
203.367,280.284
203.151,280.296
202.899,281.027
202.731,281.483
202.444,282.622
202.372,283.257
202.456,284.348
202.456,284.828
202.072,285.403
201.787,285.656
201.449,285.955
200.729,286.626
200.226,287.321
199.842,287.817
198.475,288.848
196.916,289.783
195.742,290.526
194.279,291.125
193.476,291.531
191.953,292.300
190.539,293.931
188.716,296.376
187.374,297.911
186.079,298.966
185.312,299.493
184.318,301.320
183.311,302.715
181.715,304.720
181.172,305.409
179.788,306.368
177.765,307.202
176.145,308.077
175.128,309.773
174.391,311.749
174.385,311.754
173.815,312.189
173.292,313.340
173.065,315.504
173.189,317.560
173.554,320.130
174.184,321.303
175.160,323.176
177.004,328.709
178.155,333.480
